序号,角色名,稀有度,配件1,配件2,属性,名称,图标,长图,横图
0,"黎深",4,"紫辉","月晖","防御","心动诊疗","https://patchwiki.biligame.com/images/lysk/thumb/e/ea/ib8xtubjhx89s25ybxgvruuf0ukbekw.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BF%83%E5%8A%A8%E8%AF%8A%E7%96%97.png","https://patchwiki.biligame.com/images/lysk/thumb/4/42/g7it29c6nven0gflfdp0c2q989j5v43.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BF%83%E5%8A%A8%E8%AF%8A%E7%96%97.png","https://patchwiki.biligame.com/images/lysk/thumb/5/5a/tf3hdg5x9g1v0n0ufh3bn4fail5m7vu.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%BF%83%E5%8A%A8%E8%AF%8A%E7%96%97.png"
0,"沈星回",5,"黄璃","日冕","防御","末夜心声","https://patchwiki.biligame.com/images/lysk/thumb/1/1c/2bwhy0l23h61m05unvexsqsn0i02sn7.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%9C%AB%E5%A4%9C%E5%BF%83%E5%A3%B0.png","https://patchwiki.biligame.com/images/lysk/thumb/f/f8/rlpzv0ondw17ev0bji84u42cbaz9ahc.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%9C%AB%E5%A4%9C%E5%BF%83%E5%A3%B0.png","https://patchwiki.biligame.com/images/lysk/thumb/e/ee/bm6xbuogzjm5qtf5dafil490mtcmukd.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%9C%AB%E5%A4%9C%E5%BF%83%E5%A3%B0.jpg"
0,"沈星回",5,"黄璃","日冕","防御","末夜雨意","https://patchwiki.biligame.com/images/lysk/thumb/e/e8/9fzojq19zkxh9jfar008fazaaegpaja.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%9C%AB%E5%A4%9C%E9%9B%A8%E6%84%8F.png","https://patchwiki.biligame.com/images/lysk/thumb/1/1c/1nr0pe5gfme5d8jvzg9e18hobfl7o62.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%9C%AB%E5%A4%9C%E9%9B%A8%E6%84%8F.png","https://patchwiki.biligame.com/images/lysk/thumb/2/2e/a2n7h46pccy2pcmnu7szwbsif98h6af.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%9C%AB%E5%A4%9C%E9%9B%A8%E6%84%8F.jpg"
0,"沈星回",4,"粉珀","日冕","攻击","匿光守护","https://patchwiki.biligame.com/images/lysk/thumb/8/81/ivn14mzpjyehbmtc1h2hz4lpyscaza1.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%8C%BF%E5%85%89%E5%AE%88%E6%8A%A4.png","https://patchwiki.biligame.com/images/lysk/thumb/0/0a/cxbcbdackka6aaka73pq23pdtid8j2m.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%8C%BF%E5%85%89%E5%AE%88%E6%8A%A4.png","https://patchwiki.biligame.com/images/lysk/thumb/3/36/ab5dylorwumk7gpxi0seghavcyvo6hp.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%8C%BF%E5%85%89%E5%AE%88%E6%8A%A4.png"
0,"沈星回",4,"粉珀","日冕","攻击","匿光星阑","https://patchwiki.biligame.com/images/lysk/thumb/d/d1/ia3si6hyyw9e0xct9eh7dkn43z104n7.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%8C%BF%E5%85%89%E6%98%9F%E9%98%91.png","https://patchwiki.biligame.com/images/lysk/thumb/3/3d/a7l34xg3iaxszujxyuyf0fyy79w7n0j.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%8C%BF%E5%85%89%E6%98%9F%E9%98%91.png","https://patchwiki.biligame.com/images/lysk/thumb/3/32/m3uwq722msz32j03i3uh9uiw9blyf9h.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%8C%BF%E5%85%89%E6%98%9F%E9%98%91.png"
0,"沈星回",3,"绿珥","月晖","攻击","真容","https://patchwiki.biligame.com/images/lysk/thumb/f/f8/0dqnahlun3um6ky8dxy9uxkqhjg4a0k.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%9C%9F%E5%AE%B9.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c2/g4lylewehwoe37rselul45spa6p66sz.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%9C%9F%E5%AE%B9.png",""
0,"黎深",5,"红漪","月晖","生命","专属教学","https://patchwiki.biligame.com/images/lysk/thumb/2/2d/chq6h716f9tpfiwso7kylqj6trwsglw.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E4%B8%93%E5%B1%9E%E6%95%99%E5%AD%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/8/80/269r04abv5mtohajkniurkwwsl729c9.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E4%B8%93%E5%B1%9E%E6%95%99%E5%AD%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/4/4d/ab3jk66gl64gdhzo0fyk9vrjeux16lc.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E4%B8%93%E5%B1%9E%E6%95%99%E5%AD%A6.jpg"
0,"沈星回",5,"黄璃","月晖","生命","温软怦然","https://patchwiki.biligame.com/images/lysk/thumb/7/72/t5fz42g3bsvpa5u34uk18439dbmc5gj.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B8%A9%E8%BD%AF%E6%80%A6%E7%84%B6.png","https://patchwiki.biligame.com/images/lysk/thumb/6/66/tn8jgomjahk63jgg1egmunpvr4zkhkl.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B8%A9%E8%BD%AF%E6%80%A6%E7%84%B6.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e5/cv3n00hp45zdc71lnq7upjqps6wdgd9.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%B8%A9%E8%BD%AF%E6%80%A6%E7%84%B6.jpg"
0,"祁煜",4,"蓝弧","月晖","防御","迷失于眸","https://patchwiki.biligame.com/images/lysk/thumb/0/01/1kp1jlhskri64yljdsco8fh4v75a8ue.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%BF%B7%E5%A4%B1%E4%BA%8E%E7%9C%B8.png","https://patchwiki.biligame.com/images/lysk/thumb/4/48/4d6u1v328e5boakg7nmnglehxa1a8hw.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%BF%B7%E5%A4%B1%E4%BA%8E%E7%9C%B8.png","https://patchwiki.biligame.com/images/lysk/thumb/9/9b/8ipcemym3rp0xq4kmhthym3t9o0r1aj.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E8%BF%B7%E5%A4%B1%E4%BA%8E%E7%9C%B8.png"
0,"祁煜",5,"粉珀","日冕","生命","神殿日落","https://patchwiki.biligame.com/images/lysk/thumb/7/76/1sm9h1d6ozx55zuev6axileaqp6asml.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%A5%9E%E6%AE%BF%E6%97%A5%E8%90%BD.png","https://patchwiki.biligame.com/images/lysk/thumb/9/9c/nvqygly4rilbd12f8byozeoeln09six.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%A5%9E%E6%AE%BF%E6%97%A5%E8%90%BD.png","https://patchwiki.biligame.com/images/lysk/thumb/1/15/dq0a6t4rf2jbccy2qvf09caviajqiq9.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E7%A5%9E%E6%AE%BF%E6%97%A5%E8%90%BD.jpg"
0,"祁煜",5,"粉珀","日冕","生命","神殿秘约","https://patchwiki.biligame.com/images/lysk/thumb/b/b2/mowigb9xf6s39mzyw59gazshneekgic.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%A5%9E%E6%AE%BF%E7%A7%98%E7%BA%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e7/omasiqrdv5tiu4c8fem1liwa8r87aiy.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%A5%9E%E6%AE%BF%E7%A7%98%E7%BA%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/b/b5/j3z3bcwjgb54ig0o1bx8o5je8cgupqg.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E7%A5%9E%E6%AE%BF%E7%A7%98%E7%BA%A6.jpg"
0,"祁煜",4,"红漪","日冕","攻击","碧海愈痕","https://patchwiki.biligame.com/images/lysk/thumb/4/49/ievlnfipiiguhmvm99ejp7bv717vgyz.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%A2%A7%E6%B5%B7%E6%84%88%E7%97%95.png","https://patchwiki.biligame.com/images/lysk/thumb/9/93/qr8n4985u8c9k6rxe39izf4wt6i75dd.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%A2%A7%E6%B5%B7%E6%84%88%E7%97%95.png","https://patchwiki.biligame.com/images/lysk/thumb/5/5f/bkuva5xo4o3me4fgab3bp7yu6vbr9cv.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%A2%A7%E6%B5%B7%E6%84%88%E7%97%95.png"
0,"祁煜",4,"红漪","日冕","攻击","碧海梦眠","https://patchwiki.biligame.com/images/lysk/thumb/c/c0/mzp3u56rr79rjmlt6c13r8cuq5gzap2.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%A2%A7%E6%B5%B7%E6%A2%A6%E7%9C%A0.png","https://patchwiki.biligame.com/images/lysk/thumb/8/8b/fumczx0q4fs913v8nvnc6gdncza0lmn.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%A2%A7%E6%B5%B7%E6%A2%A6%E7%9C%A0.png","https://patchwiki.biligame.com/images/lysk/thumb/d/de/3mblwnysbk38csnrndw2vhwhdie21wk.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%A2%A7%E6%B5%B7%E6%A2%A6%E7%9C%A0.png"
0,"祁煜",3,"粉珀","月晖","生命","晨歌","https://patchwiki.biligame.com/images/lysk/thumb/0/0a/mmbj4970vpzem28prqqtj6jnxgizuzs.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%99%A8%E6%AD%8C.png","https://patchwiki.biligame.com/images/lysk/thumb/d/de/mxhj26e3rbp1xv1wpnc3bje9u7tuhhs.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%99%A8%E6%AD%8C.png",""
0,"沈星回",5,"红漪","月晖","攻击","味蕾突袭","https://patchwiki.biligame.com/images/lysk/thumb/d/d6/kfhx1q1s600fx5ht37njjubweglbw9z.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%91%B3%E8%95%BE%E7%AA%81%E8%A2%AD.png","https://patchwiki.biligame.com/images/lysk/thumb/3/37/ttx9l8tue0zb98rpktyqpv026j37uho.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%91%B3%E8%95%BE%E7%AA%81%E8%A2%AD.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e3/dgavwjnsb062qurlk4596df6unnaiot.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E5%91%B3%E8%95%BE%E7%AA%81%E8%A2%AD.jpg"
0,"沈星回",4,"粉珀","月晖","防御","沦陷","https://patchwiki.biligame.com/images/lysk/thumb/0/0d/eehqtdysb6ogd2zisj1m36xt347km1s.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B2%A6%E9%99%B7.png","https://patchwiki.biligame.com/images/lysk/thumb/f/fd/1jwfzjv5xzv3il4l3tbkoyr23nfiioz.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B2%A6%E9%99%B7.png","https://patchwiki.biligame.com/images/lysk/thumb/1/18/2k52is4gndfnd5mbl7re06h3x7pnu2r.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%B2%A6%E9%99%B7.png"
0,"沈星回",5,"绿珥","月晖","攻击","午后缱绻","https://patchwiki.biligame.com/images/lysk/thumb/c/c3/o67se777nqo9y7yy57vt4r055gi1jmi.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%8D%88%E5%90%8E%E7%BC%B1%E7%BB%BB.png","https://patchwiki.biligame.com/images/lysk/thumb/d/d4/kmo05l3vzwb4c1hjojwpyqqrvrdeoc8.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%8D%88%E5%90%8E%E7%BC%B1%E7%BB%BB.png","https://patchwiki.biligame.com/images/lysk/thumb/d/db/naflf7gcjzqxyd67uu58shcbhrnpswl.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E5%8D%88%E5%90%8E%E7%BC%B1%E7%BB%BB.jpg"
0,"祁煜",5,"紫辉","月晖","攻击","唇畔絮语","https://patchwiki.biligame.com/images/lysk/thumb/4/44/2xmgdau07dokqf1rce3ucqf0ue7vf79.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%94%87%E7%95%94%E7%B5%AE%E8%AF%AD.png","https://patchwiki.biligame.com/images/lysk/thumb/5/54/nl9ku7gdd8fozd3tkgnb8rld1lblvrn.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%94%87%E7%95%94%E7%B5%AE%E8%AF%AD.png","https://patchwiki.biligame.com/images/lysk/thumb/0/07/k1jf3ho2a1lqq1htkvy5lkmv7s1n08g.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E5%94%87%E7%95%94%E7%B5%AE%E8%AF%AD.jpg"
0,"黎深",5,"蓝弧","月晖","防御","此心无间","https://patchwiki.biligame.com/images/lysk/thumb/8/80/018u94uu4mgmzl4o9z9bmsi4euot21m.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%AD%A4%E5%BF%83%E6%97%A0%E9%97%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/0/08/eg6y2t7q4rk7sx24lpyfjo0pbv8ktoi.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%AD%A4%E5%BF%83%E6%97%A0%E9%97%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/d/df/g8q0qb6baq4qeyt8uyru224zg7zk79p.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%AD%A4%E5%BF%83%E6%97%A0%E9%97%B4.jpg"
0,"祁煜",5,"黄璃","月晖","攻击","此生奇遇","https://patchwiki.biligame.com/images/lysk/thumb/6/6a/8gqxwb4pzi9rdrtc1lf9va3x5vqtrfs.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%AD%A4%E7%94%9F%E5%A5%87%E9%81%87.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c8/cuj2322xl5n7mhc46m3ostskxl06vdf.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%AD%A4%E7%94%9F%E5%A5%87%E9%81%87.png","https://patchwiki.biligame.com/images/lysk/thumb/a/ab/fjj54sjnyz3r7t7rz0o3jn4yk9ut34h.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%AD%A4%E7%94%9F%E5%A5%87%E9%81%87.jpg"
0,"祁煜",3,"紫辉","月晖","生命","所愿成真","https://patchwiki.biligame.com/images/lysk/thumb/c/c1/5f86svcgd47b0d6hz7bc4ve3fhw8iwe.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%89%80%E6%84%BF%E6%88%90%E7%9C%9F.png","https://patchwiki.biligame.com/images/lysk/thumb/a/ad/p6n5jbmcjt9ztw4sztvg6agxpdlbfd6.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%89%80%E6%84%BF%E6%88%90%E7%9C%9F.png",""
0,"黎深",5,"红漪","月晖","防御","临危","https://patchwiki.biligame.com/images/lysk/thumb/7/76/ao1clw8lrpql2nw4nr1qd8fvv6os3xk.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E4%B8%B4%E5%8D%B1.png","https://patchwiki.biligame.com/images/lysk/thumb/6/67/ewn0p3omz6gb7ry4luw34u6q8kk6jwk.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E4%B8%B4%E5%8D%B1.png","https://patchwiki.biligame.com/images/lysk/thumb/a/a5/p4e7m30mukp5fckz3r7jrnht3kzzbgw.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E4%B8%B4%E5%8D%B1.jpg"
0,"沈星回",4,"绿珥","日冕","攻击","星海所鉴","https://patchwiki.biligame.com/images/lysk/thumb/8/82/749ifhvt0rzpb55t93fe5v10il7lsji.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%98%9F%E6%B5%B7%E6%89%80%E9%89%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/8/8e/3qiudg9hktkpm6l37okk87kumnmehy1.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%98%9F%E6%B5%B7%E6%89%80%E9%89%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/b/b9/ivoijnaiqc5c87ixa2nsup3sybc2ugk.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%98%9F%E6%B5%B7%E6%89%80%E9%89%B4.png"
0,"祁煜",4,"紫辉","日冕","攻击","焰色暗涌","https://patchwiki.biligame.com/images/lysk/thumb/2/2e/gyv0mz3k0hfacap4p16ahwxrcw7a531.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%84%B0%E8%89%B2%E6%9A%97%E6%B6%8C.png","https://patchwiki.biligame.com/images/lysk/thumb/8/85/7uu482aijpo4rg3mn9xtt87i4uzaw9q.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%84%B0%E8%89%B2%E6%9A%97%E6%B6%8C.png","https://patchwiki.biligame.com/images/lysk/thumb/b/ba/7pjm6rkt33bkulju93tp2wbs358kez0.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%84%B0%E8%89%B2%E6%9A%97%E6%B6%8C.png"
0,"黎深",4,"蓝弧","日冕","攻击","深空尽头","https://patchwiki.biligame.com/images/lysk/thumb/a/a7/7h610k7mv918mm37hqwxutpr9tm8opk.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B7%B1%E7%A9%BA%E5%B0%BD%E5%A4%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/3/3c/8l190en76q99a88uebfc33hq4fw5wu0.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B7%B1%E7%A9%BA%E5%B0%BD%E5%A4%B4.png","https://patchwiki.biligame.com/images/lysk/thumb/8/8c/obk2v5uwylkveehxytukwq0teqfq3ti.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%B7%B1%E7%A9%BA%E5%B0%BD%E5%A4%B4.png"
0,"沈星回",5,"黄璃","月晖","攻击","馥情一隅","https://patchwiki.biligame.com/images/lysk/thumb/9/91/82haaranhfy0pkoj0qzaif5psi9vztq.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%A6%A5%E6%83%85%E4%B8%80%E9%9A%85.png","https://patchwiki.biligame.com/images/lysk/thumb/7/78/10t1loqwph2bgzinlz66je40x71s2xg.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%A6%A5%E6%83%85%E4%B8%80%E9%9A%85.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e3/sats0a3ydjmndcuvno67bswdlf6iepw.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E9%A6%A5%E6%83%85%E4%B8%80%E9%9A%85.jpg"
0,"祁煜",5,"粉珀","月晖","攻击","酌意邀礼","https://patchwiki.biligame.com/images/lysk/thumb/9/98/40wc2z7g85p0e26rrb3e9ywvn4c6nct.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%85%8C%E6%84%8F%E9%82%80%E7%A4%BC.png","https://patchwiki.biligame.com/images/lysk/thumb/9/95/1ghjz5xdznw1bgs1g5hy883gvfzqu06.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%85%8C%E6%84%8F%E9%82%80%E7%A4%BC.png","https://patchwiki.biligame.com/images/lysk/thumb/5/55/cy4ncfy2zdvrc2vekuxt32l1pj8c01l.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E9%85%8C%E6%84%8F%E9%82%80%E7%A4%BC.jpg"
0,"黎深",5,"红漪","月晖","防御","沉夜共醉","https://patchwiki.biligame.com/images/lysk/thumb/3/3a/a2f6rdrtdb0jp1iqd3oyriay8f7bybv.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B2%89%E5%A4%9C%E5%85%B1%E9%86%89.png","https://patchwiki.biligame.com/images/lysk/thumb/3/3e/64y1esbexaoqngly2e961e9bou0zw0x.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B2%89%E5%A4%9C%E5%85%B1%E9%86%89.png","https://patchwiki.biligame.com/images/lysk/thumb/f/f0/rwkbcrro1zvzgi8ugaco0fomsi3rtbp.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%B2%89%E5%A4%9C%E5%85%B1%E9%86%89.jpg"
0,"黎深",4,"绿珥","月晖","防御","薄晓危影","https://patchwiki.biligame.com/images/lysk/thumb/b/bd/juyamkl0sb7q2ryuh5ti6ujwtts6ywz.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%96%84%E6%99%93%E5%8D%B1%E5%BD%B1.png","https://patchwiki.biligame.com/images/lysk/thumb/9/94/26w10or13pcspy095rqchq0op4s950z.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%96%84%E6%99%93%E5%8D%B1%E5%BD%B1.png","https://patchwiki.biligame.com/images/lysk/thumb/9/9a/l542u8qho5rq5dj438rqub9stse07d1.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E8%96%84%E6%99%93%E5%8D%B1%E5%BD%B1.png"
0,"祁煜",5,"粉珀","月晖","攻击","焰火如誓","https://patchwiki.biligame.com/images/lysk/thumb/2/25/t6qofxzquqybq6dd3ozpd9fm22316fq.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%84%B0%E7%81%AB%E5%A6%82%E8%AA%93.png","https://patchwiki.biligame.com/images/lysk/thumb/d/d1/gnj6skfgdc7nwv8damect3u93d8fif4.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%84%B0%E7%81%AB%E5%A6%82%E8%AA%93.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c4/ouhb2jbohf7am5iy1b7b56l95dfpdvy.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E7%84%B0%E7%81%AB%E5%A6%82%E8%AA%93.jpg"
0,"沈星回",5,"黄璃","月晖","攻击","心动变曲","https://patchwiki.biligame.com/images/lysk/thumb/b/b7/n6schjpkm6qhg11jj5v54df76mt30xm.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BF%83%E5%8A%A8%E5%8F%98%E6%9B%B2.png","https://patchwiki.biligame.com/images/lysk/thumb/5/54/1g43q9vn34bv3xpu0cjsp4pnnsixhyw.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BF%83%E5%8A%A8%E5%8F%98%E6%9B%B2.png","https://patchwiki.biligame.com/images/lysk/thumb/2/22/qaci664mwc5eq608q8qj2ecnc1iqe5i.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E5%BF%83%E5%8A%A8%E5%8F%98%E6%9B%B2.jpg"
0,"沈星回",5,"黄璃","月晖","防御","时光碎片","https://patchwiki.biligame.com/images/lysk/thumb/2/2e/tp7h3n41te06gc9oxfm287q4y3k8lnn.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%97%B6%E5%85%89%E7%A2%8E%E7%89%87.png","https://patchwiki.biligame.com/images/lysk/thumb/2/2f/2ag9xrakcd0xynnqovhg4bd6fsexr8d.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%97%B6%E5%85%89%E7%A2%8E%E7%89%87.png",""
0,"沈星回",5,"绿珥","月晖","攻击","毛绒陷阱","https://patchwiki.biligame.com/images/lysk/thumb/a/a5/e3vd8rx6vtqyy1i7hsd0rlbv6x8m52u.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%AF%9B%E7%BB%92%E9%99%B7%E9%98%B1.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c9/hllnzhp9nrpwg9ry9ttimlmgffrgr8k.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%AF%9B%E7%BB%92%E9%99%B7%E9%98%B1.png","https://patchwiki.biligame.com/images/lysk/thumb/5/54/qgnw5acurd7qhdxbk9wf1cd86q9sscg.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%AF%9B%E7%BB%92%E9%99%B7%E9%98%B1.jpg"
